date,sleep_hours,work_hours,screen_time,tasks_planned,tasks_completed,exercise_minutes,break_minutes,meetings,social_media_minutes,mood_score,previous_productivity,productivity_score,task_completion_rate,disruption_risk
2036-08-24,7.2,6.0,4.2,6,3,90,19,4,5.0,6,38.88,68.64,0.5,LOW
2036-08-25,8.3,7.3,6.5,5,4,45,102,1,35.0,2,68.64,56.11,0.8,HIGH
2036-08-26,8.0,8.2,4.0,5,3,30,38,3,40.0,2,56.11,59.79,0.6,HIGH
2036-08-27,7.9,5.7,4.9,9,6,30,86,1,50.0,6,59.79,75.65,0.67,LOW
2036-08-28,5.8,9.6,4.9,6,5,0,49,1,29.0,1,75.65,48.01,0.83,HIGH
2036-08-29,4.1,4.5,5.3,1,0,30,99,0,59.0,10,48.01,45.21,0.0,HIGH
2036-08-30,6.4,2.9,8.5,1,0,0,84,0,3.0,1,45.21,17.44,0.0,HIGH
2036-08-31,8.5,3.2,11.2,2,1,30,94,3,53.0,7,17.44,44.79,0.5,HIGH
2036-09-01,9.1,6.0,1.6,8,4,0,82,4,80.0,9,44.79,90.91,0.5,LOW
2036-09-02,8.1,6.0,3.6,3,0,0,75,5,118.0,4,90.91,45.11,0.0,MEDIUM
2036-09-03,7.6,6.3,3.3,6,4,60,27,4,90.0,9,45.11,88.07,0.67,LOW
2036-09-04,7.6,4.7,8.4,8,7,15,63,0,114.0,3,88.07,39.59,0.88,HIGH
2036-09-05,6.2,10.5,8.0,2,0,0,91,2,122.0,4,39.59,39.61,0.0,MEDIUM
2036-09-06,6.8,9.0,7.2,6,3,0,10,3,19.0,8,39.61,63.17,0.5,MEDIUM
2036-09-07,9.5,3.7,4.0,1,0,15,19,2,43.0,10,63.17,66.99,0.0,LOW
2036-09-08,5.6,5.8,5.5,3,2,45,115,0,55.0,9,66.99,65.94,0.67,MEDIUM
2036-09-09,9.4,6.1,1.0,2,0,15,50,3,172.0,1,65.94,56.76,0.0,HIGH
2036-09-10,6.5,7.4,6.8,8,6,0,25,0,112.0,2,56.76,40.0,0.75,HIGH
2036-09-11,9.0,3.0,6.0,8,6,0,84,1,70.0,5,40.0,64.75,0.75,MEDIUM
2036-09-12,4.9,2.6,3.8,3,1,15,40,2,0.0,3,64.75,37.02,0.33,HIGH
2036-09-13,7.9,3.6,7.0,7,3,45,67,0,66.0,7,37.02,67.28,0.43,MEDIUM
2036-09-14,5.9,9.0,4.5,3,1,0,19,3,42.0,10,67.28,65.55,0.33,MEDIUM
2036-09-15,4.9,4.7,1.0,6,5,0,101,2,0.0,1,65.55,45.12,0.83,HIGH
2036-09-16,7.3,7.6,8.2,6,4,0,74,0,70.0,5,45.12,54.45,0.67,HIGH
2036-09-17,8.5,7.2,9.3,8,5,15,54,2,61.0,4,54.45,48.21,0.62,HIGH
2036-09-18,5.7,5.6,1.6,9,6,30,81,1,0.0,5,48.21,69.1,0.67,MEDIUM
2036-09-19,4.8,7.7,5.7,7,3,0,62,2,94.0,9,69.1,53.03,0.43,HIGH
2036-09-20,6.9,3.5,8.7,7,6,0,112,4,48.0,7,53.03,45.92,0.86,HIGH
2036-09-21,6.9,5.1,1.7,2,1,60,110,1,0.0,5,45.92,68.23,0.5,MEDIUM
2036-09-22,7.8,1.6,1.0,1,0,30,100,4,71.0,8,68.23,63.76,0.0,LOW
2036-09-23,8.4,6.2,4.4,5,2,30,48,4,119.0,7,63.76,67.43,0.4,LOW
2036-09-24,6.9,4.4,5.2,7,4,30,42,1,43.0,3,67.43,46.48,0.57,HIGH
2036-09-25,9.8,10.4,8.2,7,5,45,111,4,9.0,2,46.48,58.58,0.71,HIGH
2036-09-26,7.3,6.1,10.7,5,2,0,19,5,1.0,3,58.58,33.69,0.4,HIGH
2036-09-27,6.5,7.6,6.7,8,4,0,22,1,95.0,4,33.69,55.3,0.5,MEDIUM
2036-09-28,4.6,7.3,1.0,4,1,30,76,2,147.0,10,55.3,74.97,0.25,HIGH
2036-09-29,6.6,5.8,6.1,6,5,90,94,0,74.0,2,74.97,47.78,0.83,HIGH
2036-09-30,6.5,8.0,4.6,6,3,0,50,5,98.0,9,47.78,70.43,0.5,MEDIUM
2036-10-01,8.4,6.1,7.4,6,2,15,100,2,65.0,10,70.43,62.88,0.33,MEDIUM
2036-10-02,7.7,7.0,1.0,7,3,15,87,3,83.0,5,62.88,75.66,0.43,MEDIUM
2036-10-03,5.2,10.7,7.3,1,0,0,37,5,52.0,7,75.66,53.08,0.0,MEDIUM
2036-10-04,7.3,6.4,9.0,7,2,0,49,2,39.0,9,53.08,54.02,0.29,HIGH
2036-10-05,8.0,4.9,5.6,5,2,45,80,1,59.0,4,54.02,58.28,0.4,MEDIUM
2036-10-06,9.3,4.6,7.9,9,6,90,83,1,88.0,3,58.28,54.38,0.67,HIGH
2036-10-07,8.3,5.8,7.0,5,3,45,78,3,108.0,9,54.38,62.94,0.6,MEDIUM
2036-10-08,8.1,6.2,1.0,4,2,0,80,0,81.0,6,62.94,74.08,0.5,LOW
2036-10-09,7.1,6.1,5.4,7,3,45,116,3,50.0,7,74.08,66.93,0.43,LOW
2036-10-10,7.6,2.8,5.8,7,4,0,21,2,110.0,1,66.93,34.95,0.57,HIGH
2036-10-11,8.9,1.5,2.3,4,1,30,116,1,6.0,6,34.95,60.81,0.25,LOW
2036-10-12,5.0,4.1,5.8,4,1,45,113,2,79.0,4,60.81,35.46,0.25,MEDIUM
2036-10-13,6.5,6.1,1.0,8,3,0,16,2,40.0,9,35.46,78.03,0.38,MEDIUM
2036-10-14,5.8,6.1,5.1,7,5,60,30,0,34.0,4,78.03,53.99,0.71,MEDIUM
2036-10-15,7.6,6.9,6.1,8,5,30,101,1,71.0,10,53.99,71.57,0.62,MEDIUM
2036-10-16,8.8,6.7,11.1,8,7,0,28,2,79.0,6,71.57,49.95,0.88,HIGH
2036-10-17,6.1,5.0,2.7,4,1,0,48,0,20.0,4,49.95,48.88,0.25,MEDIUM
2036-10-18,4.0,4.0,6.8,8,4,45,43,0,24.0,10,48.88,46.33,0.5,HIGH
2036-10-19,6.4,7.0,2.0,4,3,60,80,3,19.0,8,46.33,94.85,0.75,MEDIUM
2036-10-20,8.4,6.5,7.9,8,7,30,74,5,31.0,5,94.85,55.11,0.88,MEDIUM
2036-10-21,7.8,3.8,4.9,7,6,30,21,0,83.0,8,55.11,63.81,0.86,LOW
2036-10-22,7.6,7.2,6.4,9,8,90,62,1,40.0,7,63.81,75.66,0.89,MEDIUM
2036-10-23,6.6,7.9,2.7,3,2,45,95,2,67.0,3,75.66,65.94,0.67,HIGH
2036-10-24,5.1,7.6,6.3,1,0,0,73,3,65.0,4,65.94,36.93,0.0,MEDIUM
2036-10-25,7.8,7.9,3.5,7,5,30,13,0,135.0,5,36.93,68.86,0.71,MEDIUM
2036-10-26,5.7,4.5,4.7,4,1,0,50,4,104.0,9,68.86,48.0,0.25,MEDIUM
2036-10-27,10.0,7.7,2.2,3,2,0,110,3,37.0,8,48.0,92.15,0.67,LOW
2036-10-28,7.9,5.7,4.1,6,3,15,70,2,142.0,2,92.15,50.33,0.5,HIGH
2036-10-29,6.1,10.1,5.7,5,3,60,37,2,0.0,1,50.33,47.17,0.6,HIGH
2036-10-30,6.1,7.8,5.0,7,4,0,60,4,4.0,3,47.17,43.22,0.57,HIGH
2036-10-31,6.9,6.9,8.1,4,3,0,95,2,133.0,5,43.22,48.18,0.75,HIGH
2036-11-01,6.6,9.4,3.6,3,2,30,83,1,31.0,8,48.18,78.46,0.67,LOW
2036-11-02,8.7,5.0,9.0,4,3,30,44,2,49.0,1,78.46,54.2,0.75,HIGH
2036-11-03,7.3,7.1,4.1,9,6,15,60,1,99.0,9,54.2,73.65,0.67,LOW
2036-11-04,5.9,10.5,9.1,6,4,0,107,2,66.0,3,73.65,41.56,0.67,HIGH
2036-11-05,9.8,7.6,5.8,2,0,90,28,0,98.0,2,41.56,53.17,0.0,HIGH
2036-11-06,7.1,6.3,10.2,2,1,0,14,2,120.0,7,53.17,45.2,0.5,HIGH
2036-11-07,8.2,5.5,5.4,8,6,30,112,4,83.0,9,45.2,71.01,0.75,LOW
2036-11-08,6.1,4.1,1.1,6,4,45,91,4,20.0,8,71.01,77.57,0.67,MEDIUM
2036-11-09,7.5,5.4,4.4,8,7,0,57,5,73.0,3,77.57,57.12,0.88,HIGH
2036-11-10,7.5,4.4,5.0,1,0,0,44,5,118.0,4,57.12,36.08,0.0,MEDIUM
2036-11-11,4.2,5.5,9.1,4,3,90,25,0,67.0,2,36.08,20.65,0.75,HIGH
2036-11-12,10.0,5.8,1.0,5,2,45,19,2,17.0,7,20.65,86.51,0.4,LOW
2036-11-13,8.9,8.0,2.7,4,1,30,14,1,46.0,6,86.51,78.11,0.25,LOW
2036-11-14,6.4,5.2,5.5,8,5,0,14,2,5.0,10,78.11,76.54,0.62,MEDIUM
2036-11-15,5.3,4.8,5.8,8,5,0,49,5,17.0,1,76.54,42.46,0.62,HIGH
2036-11-16,7.5,7.8,8.1,5,4,60,32,1,49.0,6,42.46,63.28,0.8,HIGH
2036-11-17,7.1,7.4,1.0,3,1,30,104,5,64.0,2,63.28,57.08,0.33,HIGH
2036-11-18,7.5,5.5,3.2,3,2,60,61,2,96.0,8,57.08,79.13,0.67,LOW
2036-11-19,7.3,7.2,7.1,2,0,30,16,3,108.0,3,79.13,42.51,0.0,HIGH
2036-11-20,7.8,5.5,4.8,3,2,0,23,1,66.0,3,42.51,54.66,0.67,HIGH
2036-11-21,9.2,5.6,6.8,3,2,30,19,4,28.0,7,54.66,54.64,0.67,MEDIUM
2036-11-22,7.9,9.1,4.7,2,0,15,45,4,108.0,3,54.64,56.07,0.0,HIGH
2036-11-23,5.4,5.7,7.6,4,3,30,46,4,64.0,8,56.07,64.54,0.75,MEDIUM
2036-11-24,9.0,5.2,3.3,1,0,0,23,0,87.0,10,64.54,77.84,0.0,LOW
2036-11-25,9.5,6.0,4.4,8,7,0,64,2,77.0,8,77.84,77.68,0.88,LOW
2036-11-26,10.0,2.1,4.9,4,2,30,34,2,55.0,8,77.68,67.7,0.5,LOW
2036-11-27,5.3,5.7,3.2,3,2,15,20,1,44.0,8,67.7,69.82,0.67,MEDIUM
2036-11-28,7.4,6.5,5.3,8,3,30,51,4,74.0,3,69.82,50.07,0.38,HIGH
2036-11-29,4.0,10.0,3.9,4,3,30,46,4,76.0,6,50.07,58.7,0.75,HIGH
2036-11-30,7.8,6.2,5.8,1,0,60,40,1,100.0,3,58.7,49.92,0.0,HIGH
2036-12-01,6.2,6.9,5.7,9,8,0,80,5,90.0,8,49.92,65.31,0.89,MEDIUM
2036-12-02,9.9,6.7,3.1,7,6,45,83,0,94.0,1,65.31,62.41,0.86,HIGH
2036-12-03,5.8,10.5,6.4,4,3,0,17,1,75.0,5,62.41,56.42,0.75,MEDIUM
2036-12-04,4.5,8.0,5.6,6,2,0,68,2,102.0,5,56.42,45.55,0.33,HIGH
2036-12-05,6.3,3.1,3.5,5,2,30,45,4,45.0,6,45.55,57.88,0.4,MEDIUM
2036-12-06,4.0,8.5,7.2,5,4,30,51,5,54.0,9,57.88,65.73,0.8,HIGH
2036-12-07,8.1,4.1,5.3,9,4,0,38,5,111.0,8,65.73,56.22,0.44,LOW
2036-12-08,4.0,4.7,7.7,7,6,45,45,5,82.0,4,56.22,28.04,0.86,HIGH
2036-12-09,7.0,3.4,8.5,8,4,90,39,5,24.0,4,28.04,42.01,0.5,HIGH
2036-12-10,4.0,9.6,2.3,9,6,0,52,5,0.0,3,42.01,60.27,0.67,HIGH
2036-12-11,6.5,8.4,9.2,1,0,0,38,5,61.0,10,60.27,52.72,0.0,HIGH
2036-12-12,9.5,8.5,6.4,5,3,30,28,1,87.0,6,52.72,82.01,0.6,MEDIUM
2036-12-13,7.5,8.1,5.8,5,4,0,94,3,28.0,10,82.01,82.33,0.8,LOW
2036-12-14,5.7,7.4,3.3,8,4,0,16,3,25.0,6,82.33,58.73,0.5,MEDIUM
2036-12-15,7.0,5.4,5.8,7,3,15,76,2,39.0,2,58.73,45.98,0.43,HIGH
2036-12-16,7.0,6.4,1.0,7,5,30,16,3,0.0,10,45.98,83.16,0.71,LOW
2036-12-17,7.7,5.0,2.2,2,1,0,68,0,117.0,1,83.16,49.28,0.5,HIGH
2036-12-18,4.9,4.3,1.0,1,0,0,109,2,74.0,9,49.28,62.11,0.0,HIGH
2036-12-19,7.9,4.7,4.7,5,4,0,47,1,26.0,5,62.11,65.74,0.8,MEDIUM
2036-12-20,4.0,10.7,8.4,3,1,0,48,1,57.0,4,65.74,32.19,0.33,HIGH
2036-12-21,6.1,5.2,5.7,1,0,30,23,4,68.0,4,32.19,43.0,0.0,MEDIUM
2036-12-22,6.3,8.0,6.5,3,1,30,92,1,83.0,7,43.0,60.52,0.33,MEDIUM
2036-12-23,7.9,10.2,4.4,4,3,90,113,2,60.0,1,60.52,70.58,0.75,HIGH
2036-12-24,7.0,7.6,5.0,7,5,0,12,3,14.0,7,70.58,70.47,0.71,LOW
2036-12-25,4.9,4.4,1.0,3,2,30,28,1,21.0,2,70.47,56.31,0.67,HIGH
2036-12-26,5.5,4.5,7.6,3,1,30,10,4,6.0,4,56.31,42.75,0.33,MEDIUM
2036-12-27,7.3,6.2,6.3,3,2,0,112,1,39.0,9,42.75,65.55,0.67,MEDIUM
2036-12-28,6.9,10.5,7.0,9,4,60,106,1,46.0,4,65.55,63.64,0.44,MEDIUM
2036-12-29,6.1,8.8,5.9,2,0,15,62,1,0.0,8,63.64,57.85,0.0,MEDIUM
2036-12-30,6.3,7.1,3.9,2,0,15,65,5,10.0,8,57.85,61.3,0.0,MEDIUM
2036-12-31,8.0,5.6,6.3,7,3,0,57,2,128.0,6,61.3,55.76,0.43,MEDIUM
2037-01-01,6.2,6.8,4.3,8,7,30,29,3,53.0,6,55.76,66.15,0.88,MEDIUM
2037-01-02,6.9,6.4,4.8,6,5,0,41,0,56.0,2,66.15,40.37,0.83,HIGH
2037-01-03,10.0,6.4,7.8,3,1,90,106,3,36.0,8,40.37,71.47,0.33,MEDIUM
2037-01-04,4.9,4.2,7.5,3,2,30,11,5,43.0,10,71.47,56.51,0.67,HIGH
2037-01-05,4.2,4.2,3.8,8,6,0,68,2,28.0,5,56.51,43.83,0.75,HIGH
2037-01-06,8.2,6.7,5.9,7,3,30,62,2,37.0,9,43.83,76.49,0.43,LOW
2037-01-07,6.0,3.7,7.7,8,7,0,107,4,108.0,8,76.49,55.0,0.88,MEDIUM
2037-01-08,6.5,4.7,1.3,2,0,30,118,1,60.0,8,55.0,68.07,0.0,LOW
2037-01-09,5.8,6.1,5.3,5,1,0,53,0,26.0,6,68.07,45.5,0.2,MEDIUM
2037-01-10,6.6,6.7,5.3,3,1,30,77,4,63.0,1,45.5,39.35,0.33,HIGH
2037-01-11,9.4,8.2,1.0,5,2,90,14,3,52.0,4,39.35,80.99,0.4,MEDIUM
2037-01-12,8.2,3.5,2.6,1,0,60,69,4,129.0,8,80.99,61.43,0.0,LOW
2037-01-13,8.3,3.5,1.9,4,2,0,114,3,77.0,5,61.43,56.42,0.5,MEDIUM
2037-01-14,4.9,8.6,4.7,6,2,45,17,3,43.0,8,56.42,71.79,0.33,HIGH
2037-01-15,5.3,9.4,5.5,6,4,0,97,4,17.0,9,71.79,69.43,0.67,MEDIUM
2037-01-16,4.0,3.9,1.5,2,1,90,108,2,73.0,6,69.43,53.86,0.5,HIGH
2037-01-17,5.8,4.3,3.2,9,8,0,20,3,67.0,8,53.86,65.61,0.89,MEDIUM
2037-01-18,8.4,7.1,4.5,7,2,30,21,4,15.0,10,65.61,84.9,0.29,LOW
2037-01-19,7.8,6.1,9.6,6,3,0,51,5,81.0,6,84.9,54.84,0.5,HIGH
2037-01-20,6.7,6.1,3.6,1,0,0,104,5,37.0,3,54.84,45.93,0.0,HIGH
2037-01-21,7.0,4.4,4.9,9,6,0,33,4,117.0,4,45.93,44.59,0.67,MEDIUM
2037-01-22,6.0,7.4,5.8,2,0,30,63,2,19.0,7,44.59,50.08,0.0,MEDIUM
2037-01-23,7.3,5.5,9.3,7,3,30,59,0,41.0,2,50.08,38.26,0.43,HIGH
2037-01-24,8.1,5.5,5.4,2,1,0,85,4,83.0,2,38.26,42.96,0.5,HIGH
2037-01-25,4.6,3.7,9.5,4,1,0,58,3,72.0,7,42.96,28.07,0.25,HIGH
2037-01-26,7.4,7.6,1.2,2,0,30,118,5,11.0,6,28.07,65.51,0.0,LOW
2037-01-27,8.4,5.3,6.8,6,4,45,57,1,125.0,9,65.51,79.37,0.67,MEDIUM
2037-01-28,6.4,5.9,3.0,6,4,30,43,2,31.0,3,79.37,60.1,0.67,HIGH
2037-01-29,8.1,8.4,4.4,6,4,0,51,1,83.0,6,60.1,71.59,0.67,LOW
2037-01-30,10.0,3.9,3.9,3,2,30,44,3,35.0,10,71.59,88.06,0.67,LOW
2037-01-31,6.8,5.8,2.3,7,6,0,95,1,116.0,1,88.06,58.2,0.86,HIGH
2037-02-01,7.6,2.9,7.8,4,1,60,63,0,62.0,10,58.2,57.69,0.25,MEDIUM
2037-02-02,5.9,5.0,2.5,6,4,60,52,1,66.0,6,57.69,64.47,0.67,MEDIUM
2037-02-03,7.3,8.6,3.4,1,0,0,116,4,111.0,9,64.47,65.36,0.0,LOW
2037-02-04,7.7,2.9,4.4,1,0,15,70,4,116.0,1,65.36,32.36,0.0,HIGH
2037-02-05,7.3,6.5,3.3,6,5,30,46,0,50.0,9,32.36,77.47,0.83,LOW
2037-02-06,5.5,9.2,5.7,6,4,60,71,4,9.0,3,77.47,41.85,0.67,HIGH
2037-02-07,7.3,7.1,1.0,5,1,90,20,1,106.0,6,41.85,70.88,0.2,LOW
2037-02-08,9.2,4.8,2.7,7,6,90,43,5,127.0,8,70.88,87.54,0.86,LOW
2037-02-09,7.7,3.8,3.1,1,0,0,26,2,159.0,6,87.54,46.34,0.0,LOW
2037-02-10,8.4,2.1,2.8,8,3,0,99,2,4.0,5,46.34,55.81,0.38,MEDIUM
2037-02-11,6.6,9.1,8.4,5,4,0,118,2,106.0,3,55.81,40.39,0.8,HIGH
2037-02-12,8.1,5.2,3.9,2,0,0,69,3,86.0,5,40.39,50.88,0.0,MEDIUM
2037-02-13,7.4,2.4,3.8,5,4,60,23,3,35.0,9,50.88,72.73,0.8,LOW
2037-02-14,5.6,4.0,5.4,6,2,0,102,1,58.0,1,72.73,36.13,0.33,HIGH
2037-02-15,7.5,3.8,7.5,5,3,30,72,3,59.0,5,36.13,47.93,0.6,MEDIUM
2037-02-16,5.5,5.0,3.4,7,5,30,96,1,5.0,10,47.93,82.64,0.71,MEDIUM
2037-02-17,6.1,10.8,5.6,2,1,0,24,4,79.0,2,82.64,50.72,0.5,HIGH
2037-02-18,7.3,7.8,1.8,7,4,90,38,5,49.0,1,50.72,65.88,0.57,HIGH
2037-02-19,7.4,7.0,5.8,9,3,0,88,0,70.0,7,65.88,60.13,0.33,LOW
2037-02-20,5.2,8.4,4.9,2,1,15,69,0,42.0,6,60.13,50.61,0.5,MEDIUM
2037-02-21,8.6,9.7,2.4,5,2,0,14,0,78.0,8,50.61,89.48,0.4,LOW
2037-02-22,7.9,7.1,1.0,7,6,0,83,1,10.0,3,89.48,70.07,0.86,HIGH
2037-02-23,5.9,8.9,8.0,4,1,0,27,2,71.0,7,70.07,44.55,0.25,MEDIUM
2037-02-24,4.7,4.7,7.3,4,1,60,28,1,80.0,10,44.55,51.19,0.25,HIGH
2037-02-25,6.8,4.3,6.3,5,3,90,16,4,116.0,2,51.19,42.64,0.6,HIGH
2037-02-26,6.3,3.9,8.2,4,1,30,72,1,98.0,6,42.64,43.69,0.25,HIGH
2037-02-27,7.2,6.6,6.3,6,5,0,23,5,132.0,6,43.69,56.23,0.83,MEDIUM
2037-02-28,6.5,0.7,2.7,4,1,60,32,2,13.0,5,56.23,54.16,0.25,MEDIUM
2037-03-01,4.0,8.6,5.5,8,4,0,66,5,4.0,1,54.16,35.66,0.5,HIGH
2037-03-02,6.4,5.0,8.8,7,3,15,111,1,28.0,8,35.66,46.9,0.43,HIGH
2037-03-03,6.5,7.7,3.7,3,1,30,92,2,147.0,1,46.9,38.63,0.33,HIGH
2037-03-04,8.0,3.2,4.3,4,2,45,85,4,73.0,5,38.63,58.97,0.5,MEDIUM
2037-03-05,6.0,8.2,6.0,9,3,60,26,2,31.0,10,58.97,70.75,0.33,MEDIUM
2037-03-06,9.5,8.8,8.8,3,1,30,88,1,47.0,6,70.75,72.5,0.33,HIGH
2037-03-07,4.1,6.2,6.7,9,5,60,84,1,35.0,5,72.5,47.84,0.56,HIGH
2037-03-08,9.0,7.1,2.9,5,2,0,66,1,49.0,10,47.84,88.72,0.4,LOW
2037-03-09,6.7,3.9,5.3,4,1,15,88,2,78.0,8,88.72,47.15,0.25,LOW
2037-03-10,8.3,6.1,5.3,7,3,60,69,0,88.0,7,47.15,63.75,0.43,LOW
2037-03-11,7.1,7.9,6.6,7,5,30,76,0,87.0,1,63.75,43.21,0.71,HIGH
2037-03-12,8.7,5.4,1.6,1,0,0,85,5,65.0,3,43.21,52.48,0.0,HIGH
2037-03-13,6.4,9.1,1.6,6,3,15,76,2,50.0,4,52.48,70.44,0.5,MEDIUM
2037-03-14,5.4,2.4,4.7,3,1,0,64,4,40.0,2,70.44,24.25,0.33,HIGH
2037-03-15,9.1,5.3,4.9,3,2,90,98,3,55.0,10,24.25,89.09,0.67,LOW
2037-03-16,6.8,2.2,2.9,4,2,0,114,3,31.0,10,89.09,70.42,0.5,LOW
2037-03-17,7.3,6.6,5.2,3,2,30,52,2,115.0,7,70.42,70.1,0.67,LOW
2037-03-18,8.9,5.6,5.1,2,1,30,40,4,25.0,4,70.1,61.1,0.5,MEDIUM
2037-03-19,5.5,5.6,9.6,6,4,60,102,2,12.0,7,61.1,49.21,0.67,HIGH
2037-03-20,7.9,7.5,4.0,3,1,30,32,5,7.0,10,49.21,77.95,0.33,LOW
2037-03-21,6.1,5.4,2.1,8,6,60,50,5,90.0,9,77.95,78.82,0.75,MEDIUM
2037-03-22,6.8,11.6,8.6,3,1,0,33,4,18.0,9,78.82,62.49,0.33,HIGH
2037-03-23,7.1,7.6,3.6,9,3,0,32,2,76.0,2,62.49,46.84,0.33,HIGH
2037-03-24,4.7,6.1,6.0,8,5,0,33,5,49.0,1,46.84,33.64,0.62,HIGH
2037-03-25,5.8,4.7,7.8,2,1,0,112,0,29.0,4,33.64,32.96,0.5,MEDIUM
2037-03-26,9.0,4.2,9.2,1,0,0,109,1,13.0,9,32.96,53.5,0.0,HIGH
2037-03-27,8.3,6.9,5.4,5,4,0,92,4,150.0,8,53.5,67.06,0.8,LOW
2037-03-28,6.9,4.9,2.1,3,1,30,119,3,79.0,9,67.06,80.87,0.33,LOW
2037-03-29,7.4,8.0,6.0,8,5,0,36,1,98.0,1,80.87,47.73,0.62,HIGH
2037-03-30,6.6,5.8,4.7,4,2,60,55,4,48.0,6,47.73,65.58,0.5,LOW
2037-03-31,9.0,5.8,2.4,1,0,45,46,5,57.0,1,65.58,56.53,0.0,HIGH
2037-04-01,6.7,6.2,7.4,2,1,90,36,3,76.0,6,56.53,54.31,0.5,MEDIUM
2037-04-02,7.3,5.7,7.1,2,1,15,59,5,24.0,3,54.31,45.87,0.5,HIGH
2037-04-03,8.7,6.6,8.4,2,1,0,31,4,93.0,1,45.87,42.24,0.5,HIGH
2037-04-04,5.8,10.1,5.5,1,0,15,35,1,70.0,5,42.24,52.83,0.0,MEDIUM
2037-04-05,9.3,7.1,1.0,5,4,30,104,2,107.0,9,52.83,100.0,0.8,LOW
2037-04-06,4.7,6.8,9.7,6,4,0,50,5,0.0,9,100.0,46.45,0.67,HIGH
2037-04-07,9.4,7.6,1.5,6,5,0,92,3,112.0,6,46.45,79.09,0.83,LOW
2037-04-08,6.4,5.8,2.8,1,0,60,26,5,122.0,9,79.09,69.96,0.0,MEDIUM
2037-04-09,6.6,4.1,3.7,1,0,90,94,3,38.0,3,69.96,47.69,0.0,HIGH
2037-04-10,4.2,0.0,6.5,3,1,90,76,3,69.0,3,47.69,22.73,0.33,HIGH
2037-04-11,6.3,1.9,4.2,9,8,45,74,3,48.0,8,22.73,64.09,0.89,MEDIUM
2037-04-12,5.4,7.5,6.6,2,1,60,38,3,137.0,4,64.09,37.47,0.5,MEDIUM
2037-04-13,6.1,6.7,2.2,9,4,90,70,5,83.0,10,37.47,74.02,0.44,MEDIUM
2037-04-14,6.8,5.7,4.4,2,0,60,79,3,107.0,5,74.02,55.34,0.0,MEDIUM
2037-04-15,8.4,10.7,7.3,8,7,90,20,0,70.0,1,55.34,57.84,0.88,HIGH
2037-04-16,7.3,5.9,7.8,9,4,45,74,0,27.0,7,57.84,56.22,0.44,MEDIUM
2037-04-17,7.5,1.3,7.0,1,0,15,110,1,60.0,1,56.22,33.46,0.0,HIGH
2037-04-18,5.4,7.5,6.2,5,1,30,28,1,107.0,5,33.46,45.2,0.2,MEDIUM
2037-04-19,5.7,8.3,3.4,1,0,0,51,1,35.0,10,45.2,70.14,0.0,MEDIUM
2037-04-20,9.7,7.4,3.0,4,1,0,65,5,79.0,7,70.14,80.74,0.25,LOW
2037-04-21,5.9,8.4,6.9,6,5,0,118,3,46.0,3,80.74,43.53,0.83,HIGH
2037-04-22,9.5,2.5,5.2,7,6,60,68,5,28.0,3,43.53,63.98,0.86,HIGH
2037-04-23,6.6,6.2,2.8,9,8,15,113,1,77.0,6,63.98,67.82,0.89,LOW
2037-04-24,7.0,4.3,7.2,8,2,45,89,1,2.0,4,67.82,52.44,0.25,MEDIUM
2037-04-25,8.6,7.0,3.5,3,2,30,29,3,2.0,9,52.44,87.05,0.67,LOW
2037-04-26,8.9,9.0,8.5,6,4,30,34,4,70.0,10,87.05,73.85,0.67,HIGH
2037-04-27,6.8,5.3,3.8,1,0,0,36,4,36.0,4,73.85,43.33,0.0,MEDIUM
2037-04-28,6.4,7.3,3.4,9,4,90,45,2,15.0,8,43.33,75.7,0.44,MEDIUM
2037-04-29,6.9,4.2,3.5,7,4,0,34,0,0.0,5,75.7,57.28,0.57,MEDIUM
2037-04-30,7.5,6.0,4.2,4,2,0,99,3,36.0,5,57.28,62.22,0.5,MEDIUM
2037-05-01,8.3,5.0,6.5,9,4,45,95,1,102.0,7,62.22,57.73,0.44,MEDIUM
2037-05-02,7.0,9.6,4.7,2,1,60,77,2,87.0,10,57.73,78.52,0.5,LOW
2037-05-03,7.9,3.8,9.1,3,2,0,27,5,62.0,4,78.52,46.65,0.67,HIGH
2037-05-04,9.5,6.2,4.8,5,2,45,117,5,130.0,10,46.65,70.7,0.4,LOW
2037-05-05,7.6,8.7,2.4,8,5,0,103,5,0.0,10,70.7,95.14,0.62,LOW
2037-05-06,7.5,2.1,5.5,4,2,60,14,3,22.0,6,95.14,56.14,0.5,LOW
2037-05-07,4.7,6.9,10.1,8,7,15,56,5,107.0,3,56.14,25.23,0.88,HIGH
2037-05-08,4.0,6.2,5.0,3,1,30,110,2,69.0,3,25.23,39.78,0.33,HIGH
2037-05-09,7.6,4.6,1.0,3,2,30,37,5,108.0,8,39.78,85.55,0.67,LOW
2037-05-10,6.9,8.4,2.8,1,0,0,37,1,0.0,3,85.55,63.82,0.0,HIGH
2037-05-11,6.2,9.4,5.8,6,5,0,118,3,0.0,10,63.82,70.27,0.83,MEDIUM
2037-05-12,7.4,7.3,1.0,5,2,45,26,0,0.0,10,70.27,99.27,0.4,LOW
2037-05-13,6.9,5.4,9.0,2,1,0,57,4,85.0,3,99.27,29.2,0.5,HIGH
2037-05-14,8.7,3.1,4.0,7,2,30,18,0,58.0,6,29.2,57.55,0.29,LOW
2037-05-15,7.1,6.4,1.0,2,1,30,68,1,88.0,5,57.55,81.11,0.5,MEDIUM
